UserID,Points,CreatedDate
Z3,5,2017-05-15
Z3,100,2017-05-15
Z3,-10,2017-05-15
Z3,25,2017-05-16
Z3,-10,2017-05-16
Z3,-50,2017-05-16
Z3,50,2017-05-16
Z3,25,2017-05-16
Z3,50,2017-05-16
Z3,50,2017-05-16
Z3,25,2017-05-16
Z3,50,2017-05-17
Z3,25,2017-05-17
Z3,50,2017-05-17
Z3,25,2017-05-23
Z3,25,2017-05-24
Z3,25,2017-05-25
Z3,10,2017-05-25
Z3,25,2017-05-25
Z3,100,2017-05-26
Z3,100,2017-05-26
Z3,100,2017-05-26
Z3,25,2017-06-01
Z3,-100,2017-06-07
Z3,-50,2017-06-07
Z3,-10,2017-06-08
Z3,-10,2017-06-08
Z3,-30,2017-06-08
Z4,100,2017-06-09
Z3,50,2017-06-09
Z3,50,2017-06-09
Z3,50,2017-06-09
Z4,-100,2017-06-12
Z4,-100,2017-06-12
Z4,-100,2017-06-12
Z3,-10,2017-06-12
Z3,-100,2017-06-12
Z3,-10,2017-06-13
Z3,-10,2017-06-13
Z3,-10,2017-06-13
Z3,-10,2017-06-15
Z3,25,2017-06-15
Z4,-10,2017-06-15
Z4,-10,2017-06-15
Z3,-10,2017-06-15
Z3,25,2017-06-15
Z3,25,2017-06-15
Z3,50,2017-06-16
Z3,25,2017-06-19
Z3,25,2017-06-20
Z4,25,2017-06-20
Z3,25,2017-06-20
Z3,25,2017-06-21
Z3,25,2017-06-21
Z3,25,2017-06-21
Z3,25,2017-06-22
Z3,25,2017-06-22
Z3,25,2017-06-22
Z3,25,2017-06-22
Z3,10,2017-06-23
Z3,70,2017-06-23
Z3,30,2017-06-23
Z3,30,2017-06-23
Z3,100,2017-06-23
Z3,70,2017-06-23
Z3,50,2017-06-23
Z3,100,2017-06-23
Z3,500,2017-06-23
Z3,30,2017-06-23
Z3,30,2017-06-23
Z3,30,2017-06-23
Z3,30,2017-06-23
Z3,30,2017-06-23
Z3,30,2017-06-23
Z3,30,2017-06-23
Z3,30,2017-06-23
Z3,30,2017-06-23
Z3,30,2017-06-23
Z3,50,2017-06-23
Z3,30,2017-06-23
Z3,5,2017-06-23
Z3,25,2017-06-26
Z3,25,2017-07-04
Z3,25,2017-07-12
Z3,25,2017-07-13
Z4,25,2017-07-19
Z4,25,2017-07-20
Z4,25,2017-07-20
Z3,25,2017-07-24
Z3,25,2017-07-24
Z4,25,2017-07-25
Z4,25,2017-07-26
Z4,-50,2017-07-26
Z4,5,2017-07-26
Z4,5,2017-07-26
Z4,25,2017-07-26
Z4,25,2017-07-26
Z4,-200,2017-07-27
Z4,25,2017-07-27
Z4,25,2017-07-27
Z4,25,2017-07-27
Z4,50,2017-07-27
Z3,25,2017-07-31
Z3,-10,2017-08-02
Z3,-10,2017-08-02
Z3,-10,2017-08-02
Z3,25,2017-08-04
Z3,-10,2017-08-10
Z4,25,2017-08-15
Z4,25,2017-08-15
Z4,25,2017-08-15
Z3,25,2017-08-21
Z3,25,2017-08-21
Z3,25,2017-08-22
Z3,25,2017-08-22
Z3,25,2017-08-23
Z3,25,2017-08-24
